Customer ID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,FavoriteCountry,Churned
16791,19,8,2190.41,5.984726775956283,1001,240,United Kingdom,0
16792,19,3,513.08,5.70088888888889,280,83,United Kingdom,0
16794,16,5,843.6,3.7829596412556055,593,151,United Kingdom,0
16795,1,3,2062.41,6.138125,1214,306,United Kingdom,0
16797,29,5,1802.02,4.527688442211055,898,289,United Kingdom,0
16798,190,3,841.16,4.977278106508876,205,141,United Kingdom,1
16799,68,2,452.78000000000003,4.921521739130435,162,81,United Kingdom,0
16802,315,2,582.61,10.992641509433962,369,48,United Kingdom,1
16805,213,3,615.63,4.1042,509,138,United Kingdom,1
16807,106,3,1002.29,13.363866666666667,655,62,United Kingdom,1
16809,68,4,812.74,7.388545454545454,441,68,United Kingdom,0
16810,56,1,532.5,28.026315789473685,258,19,United Kingdom,0
16812,14,3,1857.93,18.958469387755102,939,88,United Kingdom,0
16814,5,16,5781.4400000000005,12.486911447084234,2254,176,United Kingdom,0
16815,89,2,406.02,5.561917808219178,237,66,United Kingdom,0
16817,4,5,1200.15,18.463846153846156,743,50,United Kingdom,0
16819,101,2,137.95,9.196666666666665,61,15,United Kingdom,1
16821,17,1,113.35,16.192857142857143,13,7,United Kingdom,0
16822,322,1,177.55,17.755000000000003,123,10,United Kingdom,1
16823,23,6,1884.71,13.960814814814816,1030,118,United Kingdom,0
16824,29,1,225.6,17.353846153846153,154,13,United Kingdom,0
16825,14,3,786.75,23.84090909090909,299,29,United Kingdom,0
16827,29,4,229.41,20.855454545454545,77,10,United Kingdom,0
16829,24,1,316.1,19.75625,116,16,United Kingdom,0
16830,78,3,881.59,16.95365384615385,435,47,United Kingdom,0
16831,200,1,91.8,15.299999999999999,48,6,United Kingdom,1
16832,64,2,218.46,24.273333333333333,146,8,United Kingdom,0
16833,75,2,1276.1100000000001,29.0025,390,43,United Kingdom,0
16834,310,1,485.5,20.229166666666668,402,24,United Kingdom,1
16835,9,5,1357.56,17.63064935064935,454,54,United Kingdom,0
16836,42,2,530.5,17.112903225806452,374,31,United Kingdom,0
16838,166,2,570.76,16.78705882352941,324,31,United Kingdom,1
16839,5,11,3700.06,54.41264705882353,904,41,United Kingdom,0
16840,239,2,139.85,15.538888888888888,117,9,United Kingdom,1
16841,64,6,2136.2400000000002,20.740194174757285,1228,92,United Kingdom,0
16843,58,18,5906.89,38.10896774193549,2779,110,United Kingdom,0
16844,198,2,614.34,19.198125,281,26,United Kingdom,1
16845,254,1,253.88,12.693999999999999,167,20,United Kingdom,1
16846,213,2,618.01,17.65742857142857,334,35,United Kingdom,1
16847,254,1,421.45,16.858,177,25,United Kingdom,1
16848,12,3,1130.2,15.918309859154931,598,64,United Kingdom,0
16854,53,2,1332.04,18.76112676056338,793,68,United Kingdom,0
16856,53,2,323.09000000000003,19.00529411764706,159,15,United Kingdom,0
16857,78,1,352.8,32.07272727272727,168,11,United Kingdom,0
16858,4,10,4025.71,32.72934959349593,1207,74,United Kingdom,0
16859,52,5,839.0,15.537037037037036,688,46,United Kingdom,0
16860,88,3,939.82,25.400540540540543,265,31,United Kingdom,0
16861,26,3,772.83,17.97279069767442,476,38,United Kingdom,0
16862,183,4,574.25,17.9453125,345,31,United Kingdom,1
16863,2,2,495.72,16.524,336,27,United Kingdom,0
16864,70,2,332.93,20.808125,211,16,United Kingdom,0
16865,37,1,130.95,8.184375,157,15,United Kingdom,0
16867,325,1,76.74000000000001,12.790000000000001,58,6,United Kingdom,1
16868,30,3,384.56,7.6912,112,47,United Kingdom,0
16870,105,1,450.16,16.077142857142857,278,28,United Kingdom,1
16872,63,3,345.91,34.591,191,8,United Kingdom,0
16873,65,6,6207.37,29.28004716981132,3153,106,United Kingdom,0
16874,15,1,209.89000000000001,6.770645161290323,78,31,United Kingdom,0
16875,73,6,2139.0,18.127118644067796,1030,90,United Kingdom,0
16876,39,1,136.01,4.2503125,181,32,United Kingdom,0
16880,129,1,200.1,25.0125,86,8,United Kingdom,1
16883,7,18,2060.81,8.377276422764227,919,144,United Kingdom,0
16884,192,2,641.13,13.356875,200,39,United Kingdom,1
16885,21,1,234.19,5.85475,180,40,United Kingdom,0
16886,92,1,134.0,16.75,48,8,United Kingdom,1
16887,36,2,465.84000000000003,7.166769230769232,267,65,United Kingdom,0
16888,36,3,434.2,8.35,145,44,United Kingdom,0
16889,33,3,907.18,11.199753086419753,638,71,United Kingdom,0
16890,218,1,108.28999999999999,6.7681249999999995,75,16,United Kingdom,1
16891,7,7,1202.77,4.077186440677966,473,245,United Kingdom,0
16892,190,2,236.56,5.914,131,38,United Kingdom,1
16893,2,2,249.89000000000001,2.8722988505747127,117,80,United Kingdom,0
16894,138,3,1291.84,6.9453763440860214,431,185,United Kingdom,1
16895,74,4,900.63,8.917128712871287,330,82,United Kingdom,0
16896,191,1,103.95,5.775,18,18,United Kingdom,1
16898,4,3,496.26,4.034634146341463,377,110,United Kingdom,0
16899,14,2,352.71,7.198163265306122,191,42,United Kingdom,0
16901,365,1,204.26,8.880869565217392,42,23,United Kingdom,1
16903,16,2,678.55,5.38531746031746,470,107,United Kingdom,0
16904,3,7,1345.19,5.134312977099237,690,187,United Kingdom,0
16905,7,11,1801.17,13.855153846153847,592,80,United Kingdom,0
16906,64,3,851.33,6.703385826771654,327,116,United Kingdom,0
16907,1,5,722.0500000000001,7.078921568627452,232,62,United Kingdom,0
16908,358,1,252.59,12.6295,61,20,United Kingdom,1
16911,271,2,255.25,7.292857142857143,161,30,United Kingdom,1
16912,57,4,1904.93,26.457361111111112,664,63,United Kingdom,0
16913,287,1,62.79,7.84875,15,8,United Kingdom,1
16915,22,5,921.5,54.205882352941174,58,11,United Kingdom,0
16916,8,3,523.44,4.4738461538461545,260,99,United Kingdom,0
16917,268,1,1286.8600000000001,32.99641025641026,450,35,United Kingdom,1
16918,58,10,2137.72,6.557423312883435,1345,218,United Kingdom,0
16919,4,14,2515.76,8.115354838709678,1003,144,United Kingdom,0
16920,47,1,355.45,15.454347826086956,81,23,United Kingdom,0
16921,78,2,255.03,7.7281818181818185,121,28,United Kingdom,0
16922,208,1,611.08,5.008852459016394,281,122,United Kingdom,1
16923,11,12,5977.650000000001,13.137692307692308,2728,226,United Kingdom,0
16925,176,1,125.65,6.980555555555556,123,18,United Kingdom,1
16926,7,5,1169.6100000000001,12.183437500000002,197,63,United Kingdom,0
16928,9,13,1199.08,9.909752066115702,588,85,United Kingdom,0
16931,5,3,629.4,6.110679611650485,305,84,United Kingdom,0
16932,59,2,262.32,3.0861176470588236,135,77,United Kingdom,0
16933,25,7,2536.07,10.65575630252101,1245,182,United Kingdom,0
16934,19,4,1152.1100000000001,14.401375000000002,539,77,United Kingdom,0
16935,17,3,530.86,7.693623188405797,273,55,United Kingdom,0
16936,21,1,286.39,3.450481927710843,168,81,United Kingdom,0
16937,135,1,196.25,4.005102040816326,123,49,United Kingdom,1
16938,17,5,4262.68,7.249455782312926,2458,426,United Kingdom,0
16939,124,3,433.84999999999997,10.58170731707317,229,38,United Kingdom,1
16940,86,5,3300.02,10.248509316770186,2238,219,United Kingdom,0
16941,247,1,33.0,16.5,12,2,United Kingdom,1
16943,175,2,482.76,241.38,2,1,United Kingdom,1
16944,245,1,101.36,14.48,27,7,United Kingdom,1
16945,29,14,3571.98,16.769859154929577,2288,150,United Kingdom,0
16946,19,5,1222.04,16.293866666666666,509,69,United Kingdom,0
16947,98,4,548.73,17.1478125,343,30,United Kingdom,1
16948,65,4,355.75,16.170454545454547,357,15,United Kingdom,0
16950,3,8,2127.93,22.63755319148936,1232,75,United Kingdom,0
16952,77,3,628.22,8.848169014084508,251,61,United Kingdom,0
16954,15,11,3336.3199999999997,23.495211267605633,2048,70,United Kingdom,0
16955,4,4,597.3,20.596551724137928,365,25,United Kingdom,0
16958,71,1,753.49,10.920144927536231,464,68,United Kingdom,0
16960,26,5,1483.83,4.263879310344827,1188,267,United Kingdom,0
16961,24,2,560.39,14.747105263157895,357,38,United Kingdom,0
16962,45,1,251.04,16.736,158,15,United Kingdom,0
16964,369,2,207.85,34.641666666666666,49,6,United Kingdom,1
16970,262,1,71.4,35.7,12,2,United Kingdom,1
16972,18,2,749.0,9.134146341463415,183,54,United Kingdom,0
16973,22,1,127.0,21.166666666666668,60,6,United Kingdom,0
16974,158,2,365.5,45.6875,70,5,United Kingdom,1
16975,59,3,926.12,20.580444444444446,586,44,United Kingdom,0
16977,31,4,496.0,17.714285714285715,142,25,United Kingdom,0
16978,302,2,424.55,15.1625,119,28,United Kingdom,1
16979,19,3,856.54,23.149729729729728,442,30,United Kingdom,0
16980,64,1,394.37,15.7748,251,25,United Kingdom,0
16983,5,5,1547.99,16.64505376344086,727,65,United Kingdom,0
16984,40,7,5645.01,8.45061377245509,2483,473,United Kingdom,0
16985,12,13,4969.44,41.412,1079,87,United Kingdom,0
16986,81,9,2898.55,17.05029411764706,1439,64,United Kingdom,0
16987,12,4,904.6,6.801503759398496,270,105,United Kingdom,0
16988,15,1,256.55,19.734615384615385,115,13,United Kingdom,0
16991,57,1,1041.21,14.070405405405406,793,74,United Kingdom,0
16992,23,8,3862.19,20.115572916666668,1201,154,United Kingdom,0
16993,99,2,1950.95,69.67678571428571,285,19,United Kingdom,1
16996,18,3,666.6500000000001,17.543421052631583,375,28,United Kingdom,0
16998,80,1,107.0,53.5,28,2,United Kingdom,0
17000,32,2,312.7,11.58148148148148,161,23,United Kingdom,0
17001,12,8,2542.43,24.446442307692305,1490,59,United Kingdom,0
17002,79,4,845.5,27.274193548387096,394,30,United Kingdom,0
17003,38,4,828.21,7.461351351351352,494,90,United Kingdom,0
17004,28,2,688.94,29.953913043478263,294,19,United Kingdom,0
17005,106,2,242.2,20.183333333333334,211,10,United Kingdom,1
17006,28,4,853.49,10.041058823529411,300,77,United Kingdom,0
17007,73,1,230.17000000000002,15.344666666666667,120,15,United Kingdom,0
17008,65,1,81.36,81.36,24,1,United Kingdom,0
17009,187,1,139.82,15.535555555555554,192,8,United Kingdom,1
17011,287,1,183.12,20.346666666666668,150,9,United Kingdom,1
17012,361,1,360.61,10.016944444444444,251,34,United Kingdom,1
17016,212,1,539.8,13.495,249,40,United Kingdom,1
17017,3,12,4592.81,29.441089743589746,2816,71,United Kingdom,0
17018,23,4,1367.6,65.12380952380951,280,16,United Kingdom,0
17019,4,8,2600.31,5.64058568329718,1655,270,United Kingdom,0
17020,178,2,935.62,13.559710144927536,860,64,United Kingdom,1
17021,78,6,903.82,22.5955,496,32,United Kingdom,0
17022,68,1,189.0,21.0,72,9,United Kingdom,0
17023,53,3,800.1800000000001,16.330204081632655,530,48,United Kingdom,0
17025,9,4,635.07,22.681071428571432,489,24,United Kingdom,0
17026,5,2,54.15,13.5375,35,4,United Kingdom,0
17027,82,3,433.07,14.435666666666666,229,29,United Kingdom,0
17028,217,3,1573.67,16.921182795698925,760,84,United Kingdom,1
17029,72,2,325.3,15.49047619047619,165,17,United Kingdom,0
17031,14,3,683.5,42.71875,360,14,United Kingdom,0
17032,183,8,2923.36,12.439829787234043,1571,181,United Kingdom,1
17033,33,1,302.65000000000003,25.220833333333335,121,12,United Kingdom,0
17034,45,2,530.9,18.960714285714285,284,26,United Kingdom,0
17035,227,2,180.06,36.012,98,4,United Kingdom,1
17036,19,1,176.9,14.741666666666667,76,12,United Kingdom,0
17038,51,1,630.77,15.384634146341464,507,41,United Kingdom,0
17039,240,1,1885.8700000000001,43.857441860465116,593,43,United Kingdom,1
17040,186,1,13.52,13.52,8,1,United Kingdom,1
17041,33,3,583.71,10.240526315789474,376,48,United Kingdom,0
17043,11,4,797.99,8.312395833333333,474,86,United Kingdom,0
17044,10,10,6101.74,63.55979166666666,1594,62,United Kingdom,0
17045,12,2,467.24,15.574666666666667,138,27,United Kingdom,0
17046,80,3,1080.69,18.959473684210526,814,53,United Kingdom,0
17047,67,3,1157.13,15.225394736842107,603,70,United Kingdom,0
17048,73,4,1132.41,19.86684210526316,535,51,United Kingdom,0
17049,11,10,4273.58,17.806583333333332,1552,156,United Kingdom,0
17050,11,5,1035.41,28.76138888888889,459,26,United Kingdom,0
17051,82,3,451.68,4.032857142857143,280,91,United Kingdom,0
17055,81,1,232.85000000000002,8.955769230769231,83,24,United Kingdom,0
17056,374,1,128.60000000000002,16.075000000000003,26,8,United Kingdom,1
17057,232,1,294.74,5.8948,129,48,United Kingdom,1
17059,5,5,2392.18,7.522578616352201,1332,205,United Kingdom,0
17062,1,4,645.8100000000001,7.175666666666667,472,67,United Kingdom,0
17063,43,6,2177.39,17.144803149606297,1129,100,United Kingdom,0
17065,273,2,194.7,16.224999999999998,82,6,United Kingdom,1
17066,362,1,228.34,12.685555555555556,93,17,United Kingdom,1
17067,360,3,261.1,26.110000000000003,130,7,United Kingdom,1
17068,4,27,4601.69,6.35592541436464,2267,204,United Kingdom,0
17069,9,6,2902.18,19.347866666666665,1731,121,United Kingdom,0
17070,46,1,133.18,3.2482926829268295,101,41,United Kingdom,0
17071,17,4,1252.8400000000001,18.982424242424244,497,53,United Kingdom,0
17072,261,1,273.35,13.016666666666667,212,20,United Kingdom,1
17074,198,1,203.05,50.7625,19,4,United Kingdom,1
17075,65,6,1402.51,11.495983606557377,493,100,United Kingdom,0
17076,28,3,401.67,16.0668,219,22,United Kingdom,0
17077,214,1,306.0,306.0,36,1,United Kingdom,1
17080,15,5,669.91,26.7964,403,19,United Kingdom,0
17081,31,4,660.48,4.586666666666667,304,121,United Kingdom,0
17082,30,4,2687.38,30.53840909090909,1429,64,United Kingdom,0
17083,45,6,2644.01,41.9684126984127,1183,26,United Kingdom,0
17084,32,1,1994.5,15.829365079365079,1174,126,United Kingdom,0
17085,12,23,6285.27,7.846779026217229,2798,373,United Kingdom,0
17087,373,1,221.53,18.460833333333333,113,12,United Kingdom,1
17089,22,1,128.45,32.1125,35,4,United Kingdom,0
17090,10,6,942.8100000000001,33.67178571428572,393,17,United Kingdom,0
17091,3,11,3936.96,14.581333333333333,1919,163,United Kingdom,0
17092,73,6,3615.16,13.693787878787878,2347,190,United Kingdom,0
17093,228,1,235.88,18.144615384615385,114,13,United Kingdom,1
17094,59,1,100.2,25.05,60,4,United Kingdom,0
17095,66,4,1050.21,18.424736842105265,679,48,United Kingdom,0
17096,19,7,2675.8,17.04331210191083,1220,128,United Kingdom,0
17097,1,2,363.66,3.7881250000000004,190,84,Spain,0
17098,17,3,591.07,32.83722222222222,125,10,United Kingdom,0
17099,169,1,582.17,14.55425,317,40,United Kingdom,1
17101,30,3,845.0,29.137931034482758,264,26,United Kingdom,0
17103,358,1,410.38,13.238064516129032,423,31,United Kingdom,1
17104,59,1,474.03000000000003,24.948947368421056,149,19,United Kingdom,0
17106,25,1,481.58000000000004,9.442745098039216,153,51,United Kingdom,0
17107,33,4,4338.91,18.154435146443515,1613,187,United Kingdom,0
17108,299,1,174.95,19.438888888888886,31,9,United Kingdom,1
17109,42,2,410.42,17.844347826086956,200,22,United Kingdom,0
17110,156,2,336.6,9.097297297297297,86,32,United Kingdom,1
17111,61,1,217.89000000000001,12.105,227,18,United Kingdom,0
17112,138,1,197.57,4.203617021276596,130,44,United Kingdom,1
17113,210,6,2305.59,14.592341772151899,913,122,United Kingdom,1
17115,184,4,1923.99,23.752962962962965,513,75,United Kingdom,1
17116,284,1,348.74,7.749777777777778,272,45,United Kingdom,1
17121,38,1,314.74,26.228333333333335,106,12,United Kingdom,0
17122,24,3,432.18,18.790434782608695,288,19,United Kingdom,0
17123,75,2,571.87,17.32939393939394,382,30,United Kingdom,0
17126,17,4,1012.58,5.192717948717949,526,149,United Kingdom,0
17127,64,5,1155.0300000000002,31.217027027027033,340,27,United Kingdom,0
17129,156,1,31.85,15.925,5,2,United Kingdom,1
17132,88,2,1120.48,16.47764705882353,772,59,United Kingdom,0
17133,211,2,19.98,6.66,4,3,United Kingdom,1
17134,78,1,212.1,16.315384615384616,46,13,United Kingdom,0
17135,7,4,737.55,7.60360824742268,540,77,United Kingdom,0
17136,298,1,176.0,17.6,64,10,United Kingdom,1
17137,52,6,1099.81,6.585688622754491,680,125,United Kingdom,0
17138,25,6,3937.65,17.120217391304347,1778,215,United Kingdom,0
17139,25,13,7927.41,25.572290322580645,3637,218,United Kingdom,0
17141,54,4,727.58,4.491234567901235,423,138,United Kingdom,0
17142,40,3,696.25,9.408783783783784,241,67,United Kingdom,0
17143,53,2,880.97,7.865803571428572,314,82,United Kingdom,0
17145,148,4,2892.91,16.81924418604651,1727,161,United Kingdom,1
17146,71,10,5051.9800000000005,19.064075471698114,1928,155,United Kingdom,0
17147,88,5,1485.36,27.006545454545453,426,41,United Kingdom,0
17149,87,1,143.10000000000002,23.850000000000005,18,6,United Kingdom,0
17150,12,6,1357.95,14.760326086956523,397,64,United Kingdom,0
17151,371,1,231.90000000000003,57.97500000000001,42,4,United Kingdom,1
17152,61,1,327.0,163.5,60,2,United Kingdom,0
17155,163,5,484.28,9.495686274509803,457,30,United Kingdom,1
17156,127,1,591.87,15.176153846153847,391,39,United Kingdom,1
17157,116,16,2608.34,22.681217391304347,1176,68,United Kingdom,1
17158,183,2,713.03,15.500652173913043,369,37,United Kingdom,1
17159,113,2,560.71,19.3348275862069,237,27,United Kingdom,1
17160,10,11,6540.09,15.835569007263922,5086,163,United Kingdom,0
17161,80,1,856.01,16.46173076923077,537,52,United Kingdom,0
17163,81,2,385.68,16.07,415,23,United Kingdom,0
17165,17,5,1635.64,18.17377777777778,688,72,United Kingdom,0
17167,15,3,867.11,10.97607594936709,429,64,United Kingdom,0
17168,134,1,400.2,19.057142857142857,220,21,United Kingdom,1
17169,214,1,320.95,15.283333333333333,145,21,United Kingdom,1
17170,10,2,178.68,17.868000000000002,152,8,United Kingdom,0
17171,297,1,159.68,17.742222222222225,40,9,United Kingdom,1
17172,66,2,381.45,22.438235294117646,347,17,United Kingdom,0
17176,162,2,569.79,21.915,358,24,United Kingdom,1
17177,141,1,119.5,4.120689655172414,40,29,United Kingdom,1
17178,367,1,432.96000000000004,13.966451612903226,100,31,United Kingdom,1
17179,18,3,795.47,10.198333333333334,335,44,United Kingdom,0
17180,58,7,1372.64,5.027985347985348,1043,149,United Kingdom,0
17181,231,1,69.93,13.986,27,5,United Kingdom,1
17182,58,2,321.3,53.550000000000004,54,4,United Kingdom,0
17184,205,2,198.41000000000003,14.172142857142859,73,14,United Kingdom,1
17185,227,3,229.46,5.215,119,38,United Kingdom,1
17187,162,1,160.26,14.569090909090908,111,11,United Kingdom,1
17188,82,6,2090.38,24.30674418604651,1145,78,United Kingdom,0
17189,196,3,549.72,9.317288135593222,327,58,United Kingdom,1
17190,39,4,831.05,5.067378048780488,443,136,United Kingdom,0
17191,4,11,2686.45,8.116163141993956,1170,198,United Kingdom,0
17192,172,1,75.28,3.7640000000000002,45,20,United Kingdom,1
17193,22,2,342.9,48.98571428571428,142,7,United Kingdom,0
17194,166,1,489.88,15.80258064516129,253,30,United Kingdom,1
17195,291,1,501.9,17.306896551724137,378,29,United Kingdom,1
17196,63,1,327.75,3.524193548387097,154,84,United Kingdom,0
17198,1,2,521.66,6.774805194805195,242,73,United Kingdom,0
17199,218,1,104.08000000000001,17.346666666666668,88,6,United Kingdom,1
17200,23,3,176.71,7.362916666666667,117,24,United Kingdom,0
17201,159,3,853.32,6.415939849624061,773,119,United Kingdom,1
17202,56,1,160.65,20.08125,55,8,United Kingdom,0
17203,24,4,545.71,5.684479166666667,393,67,United Kingdom,0
17204,10,5,3171.17,28.5690990990991,1477,82,United Kingdom,0
17205,52,2,107.13,11.903333333333332,137,9,United Kingdom,0
17207,288,1,282.54,4.788813559322034,185,54,United Kingdom,1
17208,31,1,111.15,4.8326086956521745,101,21,United Kingdom,0
17209,285,2,265.7,7.3805555555555555,123,35,United Kingdom,1
17210,28,1,251.72,4.749433962264151,242,47,United Kingdom,0
17211,5,6,1729.43,10.418253012048194,1022,126,United Kingdom,0
17212,94,2,467.24,21.23818181818182,388,22,United Kingdom,1
17213,2,7,2401.07,19.363467741935484,1003,76,United Kingdom,0
17215,100,1,186.15,16.922727272727272,104,11,United Kingdom,1
17216,190,1,63.6,4.892307692307693,21,13,United Kingdom,1
17217,255,1,55.8,3.2823529411764705,21,17,United Kingdom,1
17218,4,9,2226.96,8.943614457831325,1240,167,United Kingdom,0
17219,52,1,144.9,5.796,99,24,United Kingdom,0
17220,53,7,1269.76,6.193951219512195,766,167,United Kingdom,0
17221,227,3,593.06,9.884333333333332,318,56,United Kingdom,1
17222,113,5,1230.7,14.651190476190477,687,70,United Kingdom,1
17223,4,2,433.99,8.509607843137255,109,49,United Kingdom,0
17224,137,1,100.86000000000001,12.607500000000002,65,8,United Kingdom,1
17225,217,1,131.15,26.23,36,5,United Kingdom,1
17226,80,2,299.78,8.565142857142856,195,33,United Kingdom,0
17227,4,7,569.71,8.138714285714286,595,43,United Kingdom,0
17228,3,7,1259.39,8.509391891891893,983,106,United Kingdom,0
17230,219,9,4725.16,33.275774647887324,1618,103,United Kingdom,1
17231,25,15,3940.08,5.880716417910448,1957,348,United Kingdom,0
17233,84,2,369.98,11.211515151515153,167,32,United Kingdom,0
17235,8,7,1275.6200000000001,18.487246376811594,699,41,United Kingdom,0
17236,46,6,810.33,15.58326923076923,210,44,United Kingdom,0
17237,11,2,679.44,11.324000000000002,309,58,United Kingdom,0
17238,7,17,3962.5,6.1625194401244165,1826,344,United Kingdom,0
17239,23,3,329.35,23.525000000000002,157,7,United Kingdom,0
17240,232,1,130.60000000000002,18.657142857142862,108,7,United Kingdom,1
17241,21,12,2736.64,16.097882352941177,859,116,United Kingdom,0
17242,92,3,1489.48,36.32878048780488,676,25,United Kingdom,1
17243,5,44,11221.91,16.382350364963504,3958,258,United Kingdom,0
17244,19,4,823.98,9.581162790697675,575,82,United Kingdom,0
17245,325,1,190.1,12.673333333333334,184,14,United Kingdom,1
17246,182,2,38.92,6.486666666666667,36,6,United Kingdom,1
17248,117,1,181.89000000000001,5.1968571428571435,63,34,United Kingdom,1
17249,64,1,68.03,2.51962962962963,79,27,United Kingdom,0
17251,18,2,529.15,12.90609756097561,269,35,United Kingdom,0
17254,37,1,198.29,5.508055555555555,146,36,United Kingdom,0
17255,26,2,484.46,4.527663551401869,308,98,United Kingdom,0
17256,236,2,56.129999999999995,4.317692307692307,54,13,United Kingdom,1
17257,72,2,134.53,10.348461538461539,122,13,United Kingdom,0
17258,32,2,417.3,7.587272727272728,188,46,United Kingdom,0
17259,4,5,1198.31,6.145179487179487,664,159,United Kingdom,0
17260,47,1,120.95,20.158333333333335,23,6,United Kingdom,0
17261,145,1,221.59,5.153255813953488,95,43,United Kingdom,1
17262,2,5,492.06,98.412,94,3,United Kingdom,0
17264,60,1,268.28,3.625405405405405,217,70,United Kingdom,0
17266,135,2,205.14,4.459565217391304,90,43,United Kingdom,1
17268,127,6,847.85,36.86304347826087,407,23,United Kingdom,1
17269,21,1,491.81,3.93448,314,110,United Kingdom,0
17270,105,2,419.35,9.116304347826087,266,44,United Kingdom,1
17271,372,1,204.3,4.2562500000000005,113,46,United Kingdom,1
17273,60,1,141.12,11.76,133,12,United Kingdom,0
17274,31,1,465.4,8.95,194,52,United Kingdom,0
17275,19,1,114.1,4.960869565217391,71,23,United Kingdom,0
17276,38,1,502.49,9.480943396226415,187,50,United Kingdom,0
17278,201,1,25.2,12.6,16,2,United Kingdom,1
17280,74,1,118.86,19.81,74,6,United Kingdom,0
17281,10,3,272.55,90.85000000000001,89,2,United Kingdom,0
17282,92,2,604.18,5.299824561403509,421,106,United Kingdom,1
17283,14,1,156.96,11.211428571428572,104,14,United Kingdom,0
17284,25,2,1079.38,13.325679012345681,635,79,United Kingdom,0
17285,264,2,407.94,9.271363636363636,134,41,United Kingdom,1
17286,36,2,165.81,3.6846666666666668,151,45,United Kingdom,0
17287,3,16,3000.5,8.265840220385675,1507,233,United Kingdom,0
17288,26,4,1050.8,7.1,498,129,United Kingdom,0
17289,12,6,1029.66,6.475849056603774,580,128,United Kingdom,0
17290,17,6,787.27,8.200729166666667,382,92,United Kingdom,0
17292,108,2,195.43,13.959285714285715,59,13,United Kingdom,1
17293,30,8,1474.65,14.179326923076925,757,82,United Kingdom,0
17294,305,2,308.90999999999997,20.593999999999998,153,15,United Kingdom,1
17296,366,1,317.13,9.9103125,166,31,United Kingdom,1
17298,10,3,392.0,10.594594594594595,297,36,United Kingdom,0
17299,75,2,336.62,5.803793103448276,251,52,United Kingdom,0
17300,26,2,362.44,8.428837209302326,419,36,United Kingdom,0
17301,260,1,131.15,2.428703703703704,79,52,United Kingdom,1
17304,170,1,111.5,22.3,73,5,United Kingdom,1
17305,284,1,63.5,63.5,10,1,United Kingdom,1
17307,31,7,1068.05,53.402499999999996,379,10,United Kingdom,0
17309,17,2,237.64000000000001,9.901666666666667,140,22,United Kingdom,0
17311,28,4,1700.51,29.833508771929825,934,56,United Kingdom,0
17314,29,9,2165.43,18.994999999999997,1203,85,United Kingdom,0
17315,11,5,3318.35,12.023007246376812,1225,196,United Kingdom,0
17316,56,1,124.45,3.5557142857142856,44,35,United Kingdom,0
17318,361,1,157.32999999999998,9.25470588235294,59,17,United Kingdom,1
17319,305,1,29.099999999999998,9.7,14,3,United Kingdom,1
17320,4,4,1654.8300000000002,16.71545454545455,662,58,United Kingdom,0
17321,30,4,1008.05,5.860755813953488,426,159,United Kingdom,0
17322,12,5,895.23,5.086534090909091,559,114,United Kingdom,0
17323,43,5,644.52,4.739117647058824,666,91,United Kingdom,0
17324,2,9,1311.64,12.85921568627451,693,85,United Kingdom,0
17325,46,2,492.61,15.3940625,357,32,United Kingdom,0
17326,44,2,312.35,3.631976744186047,136,82,United Kingdom,0
17327,45,2,152.35,38.0875,59,3,United Kingdom,0
17328,309,1,29.700000000000003,5.94,26,5,United Kingdom,1
17329,367,3,465.34,6.647714285714286,240,62,United Kingdom,1
17330,180,2,59.900000000000006,29.950000000000003,2,2,United Kingdom,1
17332,164,5,736.26,8.090769230769231,583,79,United Kingdom,1
17334,42,1,328.13,16.4065,251,20,United Kingdom,0
17335,19,2,497.04,13.806666666666667,210,34,United Kingdom,0
17338,11,9,5367.95,9.22328178694158,2625,351,United Kingdom,0
17339,1,2,119.0,23.8,36,5,United Kingdom,0
17340,2,8,8866.03,26.23085798816568,3969,205,United Kingdom,0
17341,2,3,1006.53,5.083484848484848,634,180,United Kingdom,0
17342,15,4,1136.1000000000001,35.503125000000004,305,28,United Kingdom,0
17343,12,5,1066.3,16.925396825396824,398,49,United Kingdom,0
17344,364,1,299.74,8.32611111111111,135,36,United Kingdom,1
17345,11,6,833.26,7.2457391304347825,811,100,United Kingdom,0
17346,9,12,2485.36,5.299275053304904,1738,291,United Kingdom,0
17348,73,4,1181.05,5.225884955752212,1162,182,United Kingdom,0
17349,16,3,434.4,5.87027027027027,334,63,United Kingdom,0
17350,30,3,591.381,8.213625,358,65,United Kingdom,0
17351,63,9,1401.08,33.359047619047615,270,29,United Kingdom,0
17352,332,1,36.25,7.25,15,5,United Kingdom,1
17354,64,2,422.34,6.033428571428571,352,59,United Kingdom,0
17355,22,1,172.99,5.766333333333334,105,26,United Kingdom,0
17356,190,4,619.93,9.537384615384614,519,60,United Kingdom,1
17358,12,3,500.2,5.684090909090909,240,84,United Kingdom,0
17359,284,1,156.6,6.808695652173912,76,23,United Kingdom,1
17360,21,3,632.27,6.079519230769231,296,90,United Kingdom,0
17361,312,2,383.59000000000003,13.699642857142859,223,26,United Kingdom,1
17362,36,5,711.8100000000001,6.530366972477065,358,84,United Kingdom,0
17363,31,3,920.46,26.298857142857145,499,34,United Kingdom,0
17364,12,17,6938.24,14.305649484536081,3900,303,United Kingdom,0
17365,22,7,3088.9900000000002,9.837547770700638,2421,226,United Kingdom,0
