StockCode,ProductName,TotalSold,TotalRevenue,AvgPrice,OrderFrequency,UniqueCustomers,AvgDailyDemand,AnnualDemand,EOQ
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,2984,11178.12,3.7493771626297576,568,318,8.0,2920.0,171.0
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,3158,11842.5,3.75,563,298,8.466487935656836,3090.268096514745,176.0
85006,SET 4 NURSERY DES ROUND BOXES,112,330.40000000000003,2.9500000000000006,24,21,0.3002680965147453,109.59785522788204,33.0
85007,SET OF 3 VINTAGE TEA TIME BOXES,139,376.35,3.9,19,16,0.3726541554959786,136.0187667560322,37.0
85008,SET OF 3 CONEY ISLAND OVAL BOXES,250,920.7,4.753571428571429,83,73,0.6702412868632708,244.63806970509384,49.0
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,1357,7936.150000000001,5.909183673469388,390,238,3.6380697050938338,1327.8954423592493,115.0
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,1844,10869.800000000001,5.923469387755102,490,305,4.943699731903485,1804.450402144772,134.0
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,155,922.2500000000001,5.95,62,53,0.4155495978552279,151.67560321715817,39.0
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,232,1380.4,5.95,81,70,0.6219839142091153,227.02412868632706,48.0
85015,SET OF 12  VINTAGE POSTCARD SET,155,395.25,2.55,30,30,0.4155495978552279,151.67560321715817,39.0
85016,SET OF 6 VINTAGE NOTELETS KIT,214,545.7,2.55,42,37,0.5737265415549598,209.41018766756034,46.0
85017A,ENVELOPE 50 ROMANTIC IMAGES,486,413.09999999999997,0.85,49,41,1.3029490616621984,475.5764075067024,69.0
85017B,ENVELOPE 50 BLOSSOM IMAGES,432,367.2,0.8500000000000001,41,34,1.158176943699732,422.73458445040217,65.0
85017C,ENVELOPE 50 CURIOUS IMAGES,455,386.75,0.85,45,37,1.2198391420911527,445.2412868632708,67.0
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,15,63.75,4.25,10,10,0.040214477211796246,14.67828418230563,12.0
85018B,S/6 PAPER BOXES BLOSSOM IMAGES ,15,63.75,4.25,10,10,0.040214477211796246,14.67828418230563,12.0
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,36,127.2,4.035,4,4,0.09651474530831099,35.22788203753351,19.0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,519,689.85,2.0785714285714283,56,53,1.3914209115281502,507.8686327077748,71.0
85019A,ROMANTIC IMAGES NOTEBOOK SET,90,166.5,3.5576923076923075,13,13,0.24128686327077747,88.06970509383378,30.0
85019B,BLOSSOM  IMAGES NOTEBOOK SET,62,119.5,3.65,10,10,0.16621983914209115,60.67024128686327,25.0
85019C,CURIOUS  IMAGES NOTEBOOK SET,99,204.75,3.5576923076923075,13,12,0.26541554959785524,96.87667560321717,31.0
85020,ROUND PINK HEART MIRROR,108,226.8,2.1,29,26,0.289544235924933,105.68364611260054,33.0
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,22,56.099999999999994,2.55,10,9,0.058981233243967826,21.528150134048257,15.0
85023B,EAU DE NILE JEWELLED PHOTOFRAME,116,295.8,2.55,24,22,0.3109919571045576,113.51206434316353,34.0
85023C,PINK LARGE JEWELED PHOTOFRAME,23,58.64999999999999,2.55,11,10,0.06166219839142091,22.506702412868634,15.0
85024A,CRYSTAL SMALL JEWELLED PHOTOFRAME,1,1.65,1.65,1,1,0.002680965147453083,0.9785522788203753,3.0
85024B,EAU DE NILE JEWELLED PHOTOFRAME,25,41.25,1.65,8,7,0.06702412868632708,24.463806970509385,16.0
85024C,PINK SMALL JEWELLED PHOTOFRAME,88,145.2,1.65,34,29,0.2359249329758713,86.11260053619303,29.0
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,222,366.3,1.65,44,38,0.5951742627345844,217.2386058981233,47.0
85025C,PINK HEART SHAPE PHOTO FRAME,291,480.15,1.65,66,53,0.7801608579088471,284.7587131367292,53.0
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,96,81.6,0.85,12,12,0.257372654155496,93.94101876675603,31.0
85027L,FRENCH CHATEAU LARGE PLATTER ,121,385.95,6.123913043478261,23,20,0.32439678284182305,118.40482573726541,34.0
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,115,321.45,5.8149999999999995,20,17,0.30831099195710454,112.53351206434316,34.0
85028S,FRENCH CHATEAU SMALL FRUITBOWL,213,355.05,3.6630434782608696,22,19,0.5710455764075067,208.43163538873998,46.0
85030,FRENCH CHATEAU OVAL PLATTER,148,408.6,6.040909090909091,22,20,0.3967828418230563,144.82573726541554,38.0
85031A,ROMANTIC IMAGES SCRAP BOOK SET,250,438.3,3.8400000000000003,30,28,0.6702412868632708,244.63806970509384,49.0
85031B,BLOSSOM IMAGES SCRAP BOOK SET,239,383.85,3.502173913043478,23,22,0.6407506702412868,233.8739946380697,48.0
85031C,CURIOUS IMAGES SCRAP BOOK SET,220,378.6,3.8115384615384618,26,22,0.5898123324396782,215.28150134048255,46.0
85032A,ROMANTIC IMAGES GIFT WRAP SET,76,159.6,2.1,19,19,0.2037533512064343,74.36997319034852,27.0
85032B,BLOSSOM IMAGES GIFT WRAP SET,46,96.6,2.1,12,11,0.12332439678284182,45.01340482573727,21.0
85032C,CURIOUS IMAGES GIFT WRAP SET,60,126.0,2.1,16,13,0.16085790884718498,58.71313672922252,24.0
85032D,YULETIDE IMAGES GIFT WRAP SET,170,357.0,2.1,35,35,0.45576407506702415,166.35388739946382,41.0
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,153,194.35,1.4911764705882353,16,15,0.4101876675603217,149.71849865951742,39.0
85033S,SET/6 SILVER REINDEER T-LIGHTS,242,252.2,0.975,39,34,0.6487935656836461,236.80965147453082,49.0
85034A,3 GARDENIA MORRIS BOXED CANDLES,243,977.31,4.181555555555556,44,39,0.6514745308310992,237.7882037533512,49.0
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,185,726.41,4.11,22,17,0.4959785522788204,181.03217158176943,43.0
85034C,3 ROSE MORRIS BOXED CANDLES,126,506.46,4.171428571428572,28,24,0.3378016085790885,123.2975871313673,35.0
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,318,1305.74,4.22,87,67,0.8525469168900804,311.1796246648794,56.0
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,248,1006.92,4.220169491525424,59,47,0.6648793565683646,242.6809651474531,49.0
85035C,ROSE 3 WICK MORRIS BOX CANDLE,219,907.87,4.230298507462686,65,53,0.5871313672922251,214.3029490616622,46.0
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,409,1674.8899999999999,4.221214953271028,104,82,1.096514745308311,400.22788203753356,63.0
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,194,787.1,4.190540540540541,37,33,0.5201072386058981,189.8391420911528,44.0
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,139,574.91,4.2312765957446805,47,40,0.3726541554959786,136.0187667560322,37.0
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,963,2012.88,2.0949162011173184,171,139,2.581769436997319,942.3458445040216,97.0
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,410,351.78,1.3558695652173913,46,38,1.0991957104557641,401.2064343163539,63.0
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,481,557.49,1.4742857142857144,55,48,1.289544235924933,470.6836461126005,69.0
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,195,144.63,1.3955172413793102,29,21,0.5227882037533512,190.8176943699732,44.0
85040A,S/4 PINK FLOWER CANDLES IN BOWL,956,1577.4,1.65,186,131,2.5630026809651474,935.4959785522788,97.0
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,900,1482.6,1.6489473684210527,186,113,2.4128686327077746,880.6970509383377,94.0
85041,SET/4 PINK ORCHID CANDLES IN BOWL,330,542.1,1.6472222222222221,69,62,0.8847184986595175,322.92225201072387,57.0
85042,ANTIQUE LILY FAIRY LIGHTS,2044,9429.0,4.846014492753623,272,141,5.479892761394102,2000.1608579088472,141.0
85043,RED HEART CANDY POP LIGHTS,1,4.95,4.95,1,1,0.002680965147453083,0.9785522788203753,3.0
85044,RED REINDEER STRING OF 20 LIGHTS,131,605.75,4.86923076923077,26,26,0.3512064343163539,128.19034852546918,36.0
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,301,1431.15,4.905555555555556,61,53,0.806970509383378,294.544235924933,54.0
85047,WHITE BEADED GARLAND STRING 20LIGHT,943,5757.65,6.302475247524752,198,135,2.5281501340482575,922.774798927614,96.0
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1266,9335.7,7.745744680851064,232,179,3.3941018766756033,1238.8471849865953,111.0
85049A,TRADITIONAL CHRISTMAS RIBBONS,2487,3108.75,1.25,314,244,6.6675603217158175,2433.6595174262734,156.0
85049B,LUSH GREENS RIBBONS,1900,2372.72,1.2493811074918566,305,219,5.093833780160858,1859.249329758713,136.0
85049C,ROMANTIC PINKS RIBBONS ,1719,2146.47,1.249280303030303,260,193,4.60857908847185,1682.1313672922254,130.0
85049D,BRIGHT BLUES RIBBONS ,1644,2055.0,1.25,274,218,4.407506702412869,1608.7399463806971,127.0
85049E,SCANDINAVIAN REDS RIBBONS,2806,3507.5,1.25,361,269,7.522788203753351,2745.817694369973,166.0
85049F,BABY BOOM RIBBONS ,1531,1913.75,1.25,213,162,4.10455764075067,1498.1635388739946,122.0
85049G,CHOCOLATE BOX RIBBONS ,1813,2266.25,1.25,237,182,4.86058981233244,1774.1152815013404,133.0
85049H,URBAN BLACK RIBBONS ,996,1063.44,1.1948920863309354,138,111,2.670241286863271,974.6380697050938,99.0
85053,FRENCH ENAMEL CANDLEHOLDER,162,340.2,2.1,43,36,0.4343163538873995,158.5254691689008,40.0
85054,FRENCH ENAMEL POT W LID,296,862.4000000000001,2.944736842105263,73,54,0.7935656836461126,289.6514745308311,54.0
85055,FRENCH ENAMEL UTENSIL HOLDER,288,1041.6,3.7286666666666664,74,59,0.7721179624664879,281.8230563002681,53.0
85059,FRENCH ENAMEL WATER BASIN,247,887.85,3.7253846153846153,64,56,0.6621983914209115,241.7024128686327,49.0
85060,WOOD FAN WITH FLOWER DESIGN,887,1092.79,1.2417391304347827,69,52,2.3780160857908847,867.9758713136729,93.0
85061W,WHITE JEWELLED HEART DECORATION,2810,2388.5,0.85,218,145,7.533512064343164,2749.731903485255,166.0
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1446,2383.5,1.648581560283688,138,92,3.876675603217158,1414.9865951742627,119.0
85063,CREAM SWEETHEART MAGAZINE RACK,275,4455.25,16.723333333333333,150,104,0.7372654155495979,269.10187667560325,52.0
85064,CREAM SWEETHEART LETTER RACK,654,3436.3,5.414285714285714,224,166,1.7533512064343164,639.9731903485255,80.0
85065,CREAM SWEETHEART TRAYS,582,6734.5,12.508620689655173,232,162,1.5603217158176943,569.5174262734585,75.0
85066,CREAM SWEETHEART MINI CHEST,1007,12524.25,12.696916890080429,369,245,2.6997319034852545,985.4021447721179,99.0
85067,CREAM SWEETHEART WALL CABINET,288,5039.44,18.581184210526313,151,110,0.7721179624664879,281.8230563002681,53.0
85068,CREAM SWEETHEART SHELF + HOOKS,549,4094.55,7.753468208092486,171,129,1.4718498659517427,537.2252010723861,73.0
85069,CREAM SWEETHEART DOUBLE SHELF,3,50.85,16.95,1,1,0.00804289544235925,2.935656836461126,5.0
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,3,320.0,106.66666666666667,3,3,0.00804289544235925,2.935656836461126,5.0
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,143,368.93000000000006,2.9050000000000002,28,26,0.38337801608579086,139.93297587131366,37.0
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,82,241.90000000000003,2.95,26,26,0.21983914209115282,80.24128686327079,28.0
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",68,170.7,2.5304347826086953,23,22,0.18230563002680966,66.54155495978553,26.0
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,50,127.5,2.55,21,20,0.13404825737265416,48.92761394101877,22.0
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,322,209.3,0.65,20,20,0.8632707774798928,315.0938337801609,56.0
85079,EMBROIDERED REINDEER DECORATION,18,28.0,1.5757142857142858,6,6,0.04825737265415549,17.613941018766756,13.0
85080,PADDED RED HEART DECORATION,113,55.76,0.5331818181818182,22,19,0.30294906166219837,110.57640750670241,33.0
85081,PADDED HOLLY CHRISTMAS DECORATION ,100,44.49,0.45952380952380956,20,20,0.2680965147453083,97.85522788203754,31.0
85083,KISS REINDEER SCANDINAVIAN STOCKING,5,12.749999999999998,2.55,2,2,0.013404825737265416,4.892761394101877,7.0
85084,HOLLY TOP CHRISTMAS STOCKING,348,295.8,0.85,54,48,0.9329758713136729,340.5361930294906,58.0
85086A,CANDY SPOT HEART DECORATION,351,298.34999999999997,0.8499999999999999,41,36,0.9410187667560321,343.47184986595175,59.0
85087,CANDY SPOT CUSHION COVER,73,205.75000000000003,2.9214285714285717,14,14,0.19571045576407506,71.4343163538874,27.0
85088,CANDY SPOT HAND BAG,85,178.5,2.1,24,21,0.22788203753351208,83.17694369973191,29.0
85089,CANDY SPOT BUNNY,74,211.10000000000002,2.8642857142857143,13,10,0.19839142091152814,72.41286863270777,27.0
85090,CANDY SPOT APRON,82,381.3,4.65,35,26,0.21983914209115282,80.24128686327079,28.0
85091,CANDY SPOT BREAD BASKETS,145,324.15,3.6884615384615387,13,13,0.38873994638069703,141.8900804289544,38.0
85092,CANDY SPOT TEA COSY,101,187.15,2.7772727272727273,11,11,0.2707774798927614,98.83378016085791,31.0
85093,CANDY SPOT EGG WARMER HARE,449,410.53,1.0802702702702702,37,35,1.2037533512064342,439.3699731903485,66.0
85094,CANDY SPOT EGG WARMER RABBIT,108,88.68,1.0891666666666666,12,12,0.289544235924933,105.68364611260054,33.0
85095,THREE CANVAS LUGGAGE TAGS,25,17.55,1.3,2,2,0.06702412868632708,24.463806970509385,16.0
85096,HILDA CANDY SPOT RABBIT,122,457.5,3.75,39,33,0.32707774798927614,119.38337801608579,35.0
85097B,BLUE ROCKING SINGING CANARY,101,378.75,3.75,36,25,0.2707774798927614,98.83378016085791,31.0
85098B,BLUE FLYING SINGING CANARY,328,1172.4,3.731176470588235,84,61,0.8793565683646113,320.96514745308315,57.0
85099B,JUMBO BAG RED WHITE SPOTTY ,15345,29813.55,1.9469635627530364,1461,647,41.13941018766756,15015.884718498659,388.0
85099C,JUMBO  BAG BAROQUE BLACK WHITE,6610,12787.5,1.938739946380697,738,338,17.72117962466488,6468.230563002681,254.0
85099F,JUMBO BAG STRAWBERRY,7025,13668.75,1.9484943538268507,788,367,18.83378016085791,6874.3297587131365,262.0
85103, SILVER T-LIGHT SETTING,157,998.1500000000001,6.6499999999999995,48,40,0.42091152815013405,153.63270777479892,39.0
85104,SILVER GLASS T-LIGHT SET,91,268.45000000000005,2.95,37,29,0.24396782841823056,89.04825737265415,30.0
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,194,389.76,2.411470588235294,33,31,0.5201072386058981,189.8391420911528,44.0
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,448,874.26,2.2389189189189187,37,35,1.2010723860589811,438.39142091152814,66.0
85109,PINK BOUDOIR T-LIGHT HOLDER,111,94.35,0.85,12,11,0.2975871313672922,108.61930294906165,33.0
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,118,100.3,0.85,8,8,0.3163538873994638,115.46916890080429,34.0
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,49,61.25,1.25,8,8,0.13136729222520108,47.949061662198396,22.0
85112,S/3 TEAR DROP CUT GLASS DECORATION,94,117.5,1.25,21,18,0.2520107238605898,91.98391420911528,30.0
85113,POLKA DOT PISTACHIO PAIL,231,485.1,2.1,42,35,0.6193029490616622,226.0455764075067,48.0
85114A,BLACK ENCHANTED FOREST PLACEMAT,300,495.0,1.65,38,31,0.8042895442359249,293.5656836461126,54.0
85114B,IVORY ENCHANTED FOREST PLACEMAT,830,1369.5,1.6499999999999997,105,72,2.225201072386059,812.1983914209115,90.0
85114C,RED ENCHANTED FOREST PLACEMAT,484,798.6,1.65,72,52,1.2975871313672922,473.61930294906165,69.0
85115B,S/4 BLACK DISCO PARTITION PANEL,3,12.75,4.25,1,1,0.00804289544235925,2.935656836461126,5.0
85116,BLACK CANDELABRA T-LIGHT HOLDER,191,290.46000000000004,1.8438888888888887,17,14,0.5120643431635389,186.9034852546917,43.0
85117,NIGHTINGALE COATHOOK WHITE,189,307.84999999999997,1.6394736842105262,38,29,0.5067024128686327,184.94638069705093,43.0
85118,HEART T-LIGHT HOLDER,275,343.75,1.25,34,30,0.7372654155495979,269.10187667560325,52.0
85119,WATERING CAN SINGLE HOOK PISTACHIO,188,317.71999999999997,1.69,37,35,0.5040214477211796,183.96782841823057,43.0
85121B,RETRO LAUNDRY TUB PINK,60,510.0,8.5,27,27,0.16085790884718498,58.71313672922252,24.0
85121C,RETRO LAUNDRY TUB PISTACHIO,85,722.5,8.5,42,39,0.22788203753351208,83.17694369973191,29.0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,32186,88655.44,2.8741041452552243,2836,1122,86.28954423592494,31495.6836461126,561.0
85124A,PINK JUICY FRUIT PHOTO FRAME,339,843.75,2.5307142857142852,70,43,0.9088471849865952,331.72922252010727,58.0
85124B,BLUE JUICY FRUIT PHOTO FRAME,262,651.9,2.5422413793103447,58,31,0.7024128686327078,256.38069705093835,51.0
85124C,GREEN JUICY FRUIT PHOTO FRAME,335,821.85,2.5373239436619714,71,38,0.8981233243967829,327.8150134048258,57.0
85125,SMALL ROUND CUT GLASS CANDLESTICK,140,648.2,4.894,25,19,0.3753351206434316,136.99731903485252,37.0
85126,LARGE ROUND CUTGLASS CANDLESTICK,148,960.6,6.701515151515152,32,22,0.3967828418230563,144.82573726541554,38.0
85127,SMALL SQUARE CUT GLASS CANDLESTICK,69,341.55,4.95,22,19,0.18498659517426275,67.5201072386059,26.0
85128,PLANTPOT SINGLE HOOK PISTACHIO,1,1.69,1.69,1,1,0.002680965147453083,0.9785522788203753,3.0
85129A,"WHITE PEARL BEADED HEART, SMALL",428,535.0,1.25,62,51,1.1474530831099197,418.8203753351207,65.0
85129B,BEADED CRYSTAL HEART GREEN SMALL,129,158.97,1.2417391304347825,23,20,0.34584450402144773,126.23324396782841,36.0
85129C,BEADED CRYSTAL HEART BLUE SMALL,319,396.47,1.245128205128205,38,32,0.8552278820375335,312.15817694369974,56.0
85129D,BEADED CRYSTAL HEART PINK SMALL,491,611.47,1.246346153846154,52,46,1.3163538873994638,480.4691689008043,69.0
85130A,BEADED PEARL HEART WHITE LARGE,606,997.5,1.6471014492753622,67,53,1.6246648793565683,593.0026809651474,77.0
85130B,BEADED CRYSTAL HEART GREEN LARGE,59,97.35,1.65,9,7,0.1581769436997319,57.734584450402146,24.0
85130C,BEADED CRYSTAL HEART BLUE  LARGE,172,283.8,1.65,18,17,0.46112600536193027,168.31099195710456,41.0
85130D,BEADED CRYSTAL HEART PINK LARGE,187,306.15,1.6437499999999998,30,25,0.5013404825737265,182.98927613941018,43.0
85131A,BEADED PEARL HEART WHITE ON STICK,618,526.74,1.0452,49,45,1.6568364611260054,604.745308310992,78.0
85131B,BEADED CRYSTAL HEART GREEN ON STICK,92,53.32,0.993,10,9,0.24664879356568364,90.02680965147454,30.0
85131C,BEADED CRYSTAL HEART BLUE ON STICK,139,92.15,1.0233333333333332,14,14,0.3726541554959786,136.0187667560322,37.0
85131D,BEADED CRYSTAL HEART PINK\ON STICK,220,109.88,0.8677777777777778,18,18,0.5898123324396782,215.28150134048255,46.0
85132A,CHARLIE + LOLA BISCUITS TINS,577,2201.15,7.252083333333332,96,63,1.5469168900804289,564.6246648793565,75.0
85132B,CHARLIE AND LOLA TABLE TINS,286,1165.7,7.0719512195121945,41,34,0.7667560321715817,279.8659517426273,53.0
85132C,CHARLIE AND LOLA FIGURES TINS,409,1472.03,6.866,65,58,1.096514745308311,400.22788203753356,63.0
85135A,YELLOW DRAGONFLY HELICOPTER,61,484.95,7.95,44,35,0.16353887399463807,59.69168900804289,24.0
85135B,BLUE DRAGONFLY HELICOPTER,67,532.65,7.95,53,52,0.17962466487935658,65.56300268096516,26.0
85135C,RED DRAGONFLY HELICOPTER,29,230.55,7.95,20,20,0.0777479892761394,28.378016085790883,17.0
85136A,YELLOW SHARK HELICOPTER,47,373.65,7.949999999999999,36,36,0.1260053619302949,45.99195710455764,21.0
85136B,BLUE SHARK HELICOPTER,47,373.65000000000003,7.950000000000001,37,37,0.1260053619302949,45.99195710455764,21.0
85136C,RED SHARK HELICOPTER,96,763.2,7.95,59,55,0.257372654155496,93.94101876675603,31.0
85141,JARDIN ETCHED GLASS FRUITBOWL,61,655.75,10.75,31,25,0.16353887399463807,59.69168900804289,24.0
85142,JARDIN ETCHED GLASS GINGER JAR,50,397.5,7.95,27,26,0.13404825737265416,48.92761394101877,22.0
85144,JARDIN ETCHED GLASS BUTTER DISH,68,471.4,7.191935483870967,30,25,0.18230563002680966,66.54155495978553,26.0
85145,JARDIN ETCHED GLASS LARGE BELL JAR,54,645.3,12.538235294117648,17,15,0.1447721179624665,52.84182305630027,23.0
85146,JARDIN ETCHED GLASS SMALL BELL JAR,72,416.40000000000003,5.9,19,17,0.19302949061662197,70.45576407506702,27.0
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,61,301.95,4.95,16,14,0.16353887399463807,59.69168900804289,24.0
85150,LADIES & GENTLEMEN METAL SIGN,3216,8190.0,2.5474187380497133,519,266,8.621983914209116,3147.024128686327,177.0
85151,WELCOME METAL SIGN,44,55.0,1.25,8,8,0.11796246648793565,43.056300268096514,21.0
85152,HAND OVER THE CHOCOLATE   SIGN ,4596,9609.18,2.095991253644315,676,335,12.32171581769437,4497.426273458445,212.0
85159A,"BLACK TEA,COFFEE,SUGAR JARS",7,44.449999999999996,6.35,4,4,0.01876675603217158,6.849865951742627,8.0
85159B,"WHITE TEA,COFFEE,SUGAR JARS",16,101.6,6.35,9,8,0.04289544235924933,15.656836461126005,13.0
85160A,WHITE BIRD GARDEN DESIGN MUG,160,200.0,1.25,20,18,0.4289544235924933,156.56836461126005,40.0
85160B,BLACK BIRD GARDEN DESIGN MUG,92,115.0,1.25,13,11,0.24664879356568364,90.02680965147454,30.0
85161,ACRYLIC GEOMETRIC LAMP,15,276.25,18.768181818181816,11,9,0.040214477211796246,14.67828418230563,12.0
85162A,SILVER RETRODISC LAMPSHADE,245,509.75,3.55,15,13,0.6568364611260054,239.74530831099196,49.0
85162B,BLACK RETRODISC LAMPSHADE,180,351.0,1.95,8,4,0.48257372654155495,176.13941018766755,42.0
85162C,WHITE RETRODISC LAMPSHADE,442,885.9,2.1785714285714284,35,10,1.1849865951742626,432.5201072386059,66.0
85163A,WHITE BAROQUE WALL CLOCK ,34,422.7,12.671739130434782,23,21,0.09115281501340483,33.270777479892764,18.0
85163B,BLACK BAROQUE WALL CLOCK ,24,306.0,12.75,23,18,0.064343163538874,23.485254691689008,15.0
85164B,BLACK BAROQUE CUCKOO CLOCK,113,1134.75,11.713414634146341,41,27,0.30294906166219837,110.57640750670241,33.0
85165,CANDY PINK FRENCH BOUDOIR CLOCK,16,159.2,9.95,11,9,0.04289544235924933,15.656836461126005,13.0
85166A,WHITE METAL BAROQUE PHOTO FRAME,72,120.0,3.125,8,8,0.19302949061662197,70.45576407506702,27.0
85166B,BLACK METAL BAROQUE PHOTO FRAME,201,423.75,3.3035714285714284,28,27,0.5388739946380697,196.68900804289544,44.0
85167A,WHITE GRAND BAROQUE PHOTO FRAME,114,304.5,3.7045454545454546,11,11,0.30563002680965146,111.55495978552278,33.0
85167B,BLACK GRAND BAROQUE PHOTO FRAME,309,737.25,3.783333333333333,44,33,0.8284182305630027,302.372654155496,55.0
85168A,WHITE BAROQUE CARRIAGE CLOCK,22,218.89999999999998,9.95,15,12,0.058981233243967826,21.528150134048257,15.0
85168B,BLACK BAROQUE CARRIAGE CLOCK,20,199.0,9.95,16,12,0.05361930294906166,19.571045576407506,14.0
85169A,IVORY LOVE BIRD CANDLE,439,537.35,1.2398214285714286,53,42,1.1769436997319034,429.58445040214474,66.0
85169B,BLACK LOVE BIRD CANDLE,130,162.5,1.25,24,20,0.3485254691689008,127.2117962466488,36.0
85169C,EAU DE NIL LOVE BIRD CANDLE,61,76.25,1.25,17,14,0.16353887399463807,59.69168900804289,24.0
85169D,PINK LOVE BIRD CANDLE,142,177.5,1.25,23,20,0.3806970509383378,138.9544235924933,37.0
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,427,749.6400000000001,1.9855172413793105,58,43,1.1447721179624666,417.8418230563003,65.0
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,68,137.88,2.0414285714285714,14,12,0.18230563002680966,66.54155495978553,26.0
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,84,176.4,2.1,19,17,0.225201072386059,82.19839142091153,29.0
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,124,195.48000000000002,1.9880769230769233,26,21,0.3324396782841823,121.34048257372655,35.0
85171,S/2 HYACINTH BULB CANDLES,1,2.55,2.55,1,1,0.002680965147453083,0.9785522788203753,3.0
85172,HYACINTH BULB T-LIGHT CANDLES,1666,698.76,0.4193478260869565,91,83,4.466487935656836,1630.2680965147454,128.0
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,184,469.2,2.55,48,39,0.4932975871313673,180.05361930294907,42.0
85174,S/4 CACTI CANDLES,687,3214.4500000000003,4.8689024390243905,157,94,1.841823056300268,672.2654155495978,82.0
85175,CACTI T-LIGHT CANDLES,5045,2105.46,0.4169098712446352,231,135,13.525469168900804,4936.796246648793,222.0
85176,SEWING SUSAN 21 NEEDLE SET,856,727.5999999999999,0.85,97,69,2.2949061662198393,837.6407506702413,92.0
85177,BASKET OF FLOWERS SEWING KIT,667,566.9499999999999,0.85,66,53,1.7882037533512065,652.6943699731904,81.0
85178,VICTORIAN SEWING KIT,1456,1820.0,1.25,153,113,3.903485254691689,1424.7721179624664,119.0
85179A,GREEN BITTY LIGHT CHAIN,23,106.95,4.65,11,10,0.06166219839142091,22.506702412868634,15.0
85179B,WHITE BITTY LIGHT CHAIN ,240,1000.0799999999999,4.542307692307692,39,33,0.6434316353887399,234.85254691689008,48.0
85179C,PINK BITTY LIGHT CHAIN,8,37.2,4.65,3,3,0.021447721179624665,7.828418230563003,9.0
85180A,RED HEARTS LIGHT CHAIN ,119,533.1899999999999,4.621034482758621,29,28,0.3190348525469169,116.44772117962466,34.0
85180B,PINK HEARTS LIGHT CHAIN ,35,162.75,4.65,10,10,0.0938337801608579,34.24932975871313,19.0
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,108,405.0,3.75,43,40,0.289544235924933,105.68364611260054,33.0
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,181,618.75,3.6931818181818183,44,41,0.48525469168900803,177.11796246648794,42.0
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,14,41.300000000000004,2.95,7,7,0.03753351206434316,13.699731903485254,12.0
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,592,1688.8000000000002,2.930487804878049,121,94,1.5871313672922251,579.3029490616622,76.0
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,182,526.9000000000001,2.941666666666667,48,45,0.4879356568364611,178.0965147453083,42.0
85185B,PINK HORSE SOCK PUPPET,279,811.0500000000001,2.941304347826087,91,71,0.7479892761394102,273.01608579088474,52.0
